Estado;Bacia;Nome Poço ANP;Nome Poço Operador;Campo;Operador;Número do Contrato;Período;Óleo (bbl/dia);Condensado (bbl/dia);Petróleo (bbl/dia);Gás Natural (Mm³/dia) Assoc;Gás Natural (Mm³/dia) N Assoc;Gás Natural (Mm³/dia) Total;Volume Gás Royalties (m³/mês);Água (bbl/dia);Instalação Destino;Tipo Instalação;Tempo de Produção (hs por mês);Período da Carga;Corrente;Grau API;Fração de Destilados|Lev|Cort;Fração de Destilados|Lev|Vol;Fração de Destilados|Méd|Corte;Fração de Destilados|Méd|Vol;Fração de Destilados|Pes|Corte;Fração de Destilados|Pes|Vol;% em Volumes Metano;% em Volumes Etano;% em Volumes Propano;% em Volumes Iso-Butano;% em Volumes Butano;% em Volumes Iso-Pentano;% em Volumes n-Pentano;% em Volumes Hexanos;% em Volumes Heptanos;% em Volumes Octanos;% em Volumes Nonanos;% em Volumes Decanos;% em Volumes Undecanos;% em Volumes Oxigênio;% em Volumes Nitrogênio;% em Volumes Gás Carbônico;Densidade GLP Gás;Densidade GLP Líquido;PCS GP(kJ/m³);Data de atualização
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;297081915;0;297081915;10637465;0;10637465;8636912;0;Petrobras 77;UEP;543;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;19041012;0;19041012;8180077;0;8180077;6641678;0;Petrobras 76;UEP;530;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-33-RJS;7BUZ33RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;276289469;0;276289469;10302255;0;10302255;8364745;820347;FPSO Almirante Barroso;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;324321964;0;324321964;11710078;0;11710078;9507803;0;Petrobras 76;UEP;528;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;73832034;0;73832034;4849213;0;4849213;3937238;0;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-31D-RJS;7BUZ31DRJS;BÚZIOS_ECO;Petrobras;4.86E+16;2023/07;89292354;0;89292354;5051814;0;5051814;4101736;0.166;Petrobras 76;UEP;522;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-MRO-10B-RJS;7MRO10BRJS;MERO;Petrobras;4.86E+16;2023/07;45121661;0;45121661;28841074;0;28841074;8559155;451669;FPSO GUANABARA;UEP;708;2023/02;MERO;29.6;< 270ºC;0.3292;270ºC a 458ºC;0.2768;> 458ºC;0.394;43434;6.89;4223;0.578;1338;0.285;0.31;0.119;0.019;0.003;0;0;0;2592;40.14;0.069;201851;53027077;225393063;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;BÚZIOS;Petrobras;4.86E+16;2023/07;67320573;0;67320573;2892113;0;2892113;2348202;0;Petrobras 76;UEP;530;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;BÚZIOS;Petrobras;4.86E+16;2023/07;91709474;0;91709474;4079304;0;4079304;3312122;0;Petrobras 74 (P-74);UEP;524;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1191-RJS;9RJS708;BÚZIOS;Petrobras;4.86E+16;2023/07;46862233;0;46862233;2464704;0;2464704;2001175;0;Petrobras 74 (P-74);UEP;481;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;114665862;0;114665862;4140164;0;4140164;3361537;0;Petrobras 76;UEP;528;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-30-RJS;7BUZ30RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;10503499;0;10503499;3760936;0;3760936;3053629;0;Petrobras 77;UEP;543;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;BÚZIOS;Petrobras;4.86E+16;2023/07;72319992;0;72319992;3509744;0;3509744;2849678;0;Petrobras 75 (P-75);UEP;495;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-33-RJS;7BUZ33RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;97683703;0;97683703;3642421;0;3642421;2957403;290041;FPSO Almirante Barroso;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;44762677;0;44762677;1845799;0;1845799;1498665;0.1351;Petrobras 74 (P-74);UEP;497;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;104994979;0;104994979;4390364;0;4390364;3564683;0;Petrobras 77;UEP;541;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1184-RJS;3RJS723;BÚZIOS;Petrobras;4.86E+16;2023/07;68683382;0;68683382;258801;0;258801;2101292;0.6868;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-3-RJS;9BUZ3RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;89981267;0;89981267;486927;0;486927;3953523;0;Petrobras 75 (P-75);UEP;503;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-12-RJS;7BUZ12RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;124066658;0;124066658;4689301;0;4689301;3807.4;12407;Petrobras 77;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-17-RJS;7BUZ17RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;72074817;0;72074817;2831689;0;2831689;2299143;0;Petrobras 74 (P-74);UEP;528;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;70388501;0;70388501;2643124;0;2643124;2146.04;28166;Petrobras 76;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-25-RJS;7BUZ25RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;123647213;0;123647213;4582991;0;4582991;3721083;0;Petrobras 74 (P-74);UEP;536;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;110820759;0;110820759;5631345;0;5631345;4572276;0;Petrobras 75 (P-75);UEP;515;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-24D-RJS;7BUZ24DRJS;BÚZIOS;Petrobras;4.86E+16;2023/07;96025484;0;96025484;4107413;0;4107413;3334946;0;Petrobras 76;UEP;531;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;BÚZIOS;Petrobras;4.86E+16;2023/07;26103734;0;26103734;1714467;0;1714467;1392032;0;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-10-RJS;7BUZ10RJS;BÚZIOS;Petrobras;4.86E+16;2023/07;116876923;0;116876923;5241596;0;5241596;4255826;0;Petrobras 75 (P-75);UEP;501;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1064-RJS;3RJS700;TAMBUATÁ;Petrobras;4.86E+16;2023/07;1663494;0;1663494;71464;0;71464;58024;0;Petrobras 76;UEP;530;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-36DA-RJS;7BUZ36DARJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;645024;0;645024;42365;0;42365;34397;0;Petrobras 77;UEP;544;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-23-RJS;7BUZ23RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;2738386;0;2738386;139151;0;139151;112981;0;Petrobras 75 (P-75);UEP;515;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-14DA-RJS;7BUZ14DARJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;2266146;0;2266146;10.08;0;10.08;81842;0;Petrobras 74 (P-74);UEP;524;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-18-RJS;7BUZ18RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;2833399;0;2833399;102304;0;102304;83063;0;Petrobras 76;UEP;528;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-1-RJS;9BUZ1RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;1739303;0;1739303;65312;0;65312;53028;0.0696;Petrobras 76;UEP;533;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-4-RJS;9BUZ4RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;2594431;0;2594431;108486;0;108486;88083;0;Petrobras 77;UEP;541;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;9-BUZ-7-RJS;9BUZ7RJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;1106087;0;1106087;4561;0;4561;37032;0.0032;Petrobras 74 (P-74);UEP;497;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;7-BUZ-29D-RJS;7BUZ29DRJS;TAMBUATÁ;Petrobras;4.86E+16;2023/07;178703;0;178703;86726;0;86726;70415;0;Petrobras 75 (P-75);UEP;495;2023/02;Búzios;28.7;< 270ºC;0.321;270ºC a 458ºC;0.273;> 458ºC;0.406;62.65;10.65;7.03;1.11;2.44;0.51;0.71;0.48;0.23;0.09;0.02;0.01;0;0.06;0.97;13.04;203297;53199258;351857868;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-1201-RJS;3RJS721;SÉPIA_ECO;Petrobras;4.86E+16;2023/07;279638649;0;279638649;8143294;0;8143294;2411647;54882;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27.4;< 270ºC;0.3078;270ºC a 458ºC;0.2582;> 458ºC;0.434;56.4;9.03;6222;0.836;1601;0.281;0.341;0.259;0.016;0.003;0;0;0;0.079;1683;23249;200036;5280935;301982427;04/09/2023 02:36
Rio de Janeiro;Santos;1-BRSA-976-RJS;1RJS691;SÉPIA_ECO;Petrobras;4.86E+16;2023/07;212304699;0;212304699;10766125;0;10766125;3188402;62507;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27.4;< 270ºC;0.3078;270ºC a 458ºC;0.2582;> 458ºC;0.434;56.4;9.03;6222;0.836;1601;0.281;0.341;0.259;0.016;0.003;0;0;0;0.079;1683;23249;200036;5280935;301982427;04/09/2023 02:36
Rio de Janeiro;Santos;9-BRSA-1254-RJS;9RJS733;SÉPIA_ECO;Petrobras;4.86E+16;2023/07;301403842;0;301403842;8761238;0;8761238;2594652;39346;FPSO Carioca (MV-30);UEP;447;2023/02;SEPIA;27.4;< 270ºC;0.3078;270ºC a 458ºC;0.2582;> 458ºC;0.434;56.4;9.03;6222;0.836;1601;0.281;0.341;0.259;0.016;0.003;0;0;0;0.079;1683;23249;200036;5280935;301982427;04/09/2023 02:36
Rio de Janeiro;Santos;7-SEP-6-RJS;7SEP6RJS;SÉPIA_ECO;Petrobras;4.86E+16;2023/07;203925919;0;203925919;5935343;0;5935343;1757759;40021;FPSO Carioca (MV-30);UEP;449;2023/02;SEPIA;27.4;< 270ºC;0.3078;270ºC a 458ºC;0.2582;> 458ºC;0.434;56.4;9.03;6222;0.836;1601;0.281;0.341;0.259;0.016;0.003;0;0;0;0.079;1683;23249;200036;5280935;301982427;04/09/2023 02:36
São Paulo;Santos;8-LPA-2D-SPS;8LPA2DSPS;LAPA;TotalEnergies EP;486100038842000A;2023/07;142634184;0;142634184;6840168;0;6840168;255584;5776785;FPSO CIDADE DE CARAGUATATUBA;UEP;708;2017/04;LAPA;23;< 290ºC;0.239;290ºC a 380ºC;0.113;> 380ºC;0.648;47358;5791;4529;0.76;1399;0.362;0.401;0.355;0.092;0.028;0.005;0;0;0.076;0.881;37963;202544;53109003;236199281;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-1226-RJS;4RJS728;SUL DE BERBIGÃO;Petrobras;4.86E+16;2023/07;192451463;0;192451463;5860516;0;5860516;0;15221;Petrobras 68;UEP;660;2023/02;BERBIGAO-SURURU;28.4;< 270ºC;0.3283;270ºC a 458ºC;0.2673;> 458ºC;0.4044;64624;14346;10265;1344;2621;0.478;0.575;0.28;0.133;0.038;0.02;0.011;0;0;0.653;4612;199875;52789964;403104373;04/09/2023 02:36
Rio de Janeiro;Campos;6-BRSA-1349-RJS;6MLS233RJS;MARLIM SUL;Petrobras;4.80E+14;2023/07;91751631;0;91751631;1356274;0;1356274;4187588;31528375;PETROBRAS 40;UEP;715;2023/02;Marlim Sul;22.2;< 290ºC;0.284;290ºC a 380ºC;0.139;> 380ºC;0.577;77.42;7.61;6.27;1.04;2.35;0.64;0.86;0.73;0.66;0.28;0.1;0.04;0;0;0.59;1.41;204342;53321735;393983395;04/09/2023 02:36
São Paulo;Santos;7-LPA-6D-SPS;LPA-NE-P5;LAPA;TotalEnergies EP;486100038842000A;2023/07;183438068;0;183438068;585096;0;585096;218622;3156957;FPSO CIDADE DE CARAGUATATUBA;UEP;722;2017/04;LAPA;23;< 290ºC;0.239;290ºC a 380ºC;0.113;> 380ºC;0.648;47358;5791;4529;0.76;1399;0.362;0.401;0.355;0.092;0.028;0.005;0;0;0.076;0.881;37963;202544;53109003;236199281;04/09/2023 02:36
São Paulo;Santos;7-LPA-5D-SPS;LPA-NE-P4;LAPA;TotalEnergies EP;486100038842000A;2023/07;146183665;0;146183665;4288855;0;4288855;160253;9296522;FPSO CIDADE DE CARAGUATATUBA;UEP;723;2017/04;LAPA;23;< 290ºC;0.239;290ºC a 380ºC;0.113;> 380ºC;0.648;47358;5791;4529;0.76;1399;0.362;0.401;0.355;0.092;0.028;0.005;0;0;0.076;0.881;37963;202544;53109003;236199281;04/09/2023 02:36
Rio de Janeiro;Santos;8-LL-81D-RJS;8LL81DRJS;TUPI;Petrobras;4.86E+14;2023/07;78314219;0;78314219;3774748;0;3774748;6168123;32251719;FPSO CIDADE DE SAQUAREMA;UEP;526;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;3-BRSA-854-RJS;3RJS678;TUPI;Petrobras;4.86E+14;2023/07;184200876;0;184200876;6581744;0;6581744;10754891;184427;Petrobras 69;UEP;680;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-711-RJS;4RJS647;TUPI;Petrobras;4.86E+14;2023/07;19408027;0;19408027;10944123;0;10944123;17883232;26465575;FPSO CIDADE DE MANGARATIBA;UEP;743;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-TUP-120D-RJS;7-TUP-120D-RJS;TUPI;Petrobras;4.86E+14;2023/07;202844402;0;202844402;7745032;0;7745032;12655761;1181947;FPSO CIDADE DE PARATY;UEP;616;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-68-RJS;7LL68RJS;TUPI;Petrobras;4.86E+14;2023/07;200894097;0;200894097;6642997;0;6642997;10854983;7018;Petrobras 67 (P-67);UEP;682;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;4-BRSA-1047-RJS;4RJS698;TUPI;Petrobras;4.86E+16;2023/07;155846053;0;155846053;522677;0;522677;8540798;15408746;Petrobras 69;UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-45D-RJS;7LL45DRJS;TUPI;Petrobras;4.86E+14;2023/07;40499257;0;40499257;2402039;0;2402039;3925049;161998601;FPSO CIDADE DE MANGARATIBA;UEP;743;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-48D-RJS;7LL48DRJS;TUPI;Petrobras;4.86E+14;2023/07;194758008;0;194758008;7068382;0;7068382;11550081;22129412;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-27-RJS;7LL27RJS;TUPI;Petrobras;4.86E+14;2023/07;297138046;0;297138046;1463118;0;1463118;23908063;0.3133;FPSO CIDADE DE MANGARATIBA;UEP;737;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-22D-RJS;7LL22DRJS;TUPI;Petrobras;4.86E+14;2023/07;19568418;0;19568418;7188166;0;7188166;11745815;589485;FPSO CIDADE DE PARATY;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-100-RJS;7LL100RJS;TUPI;Petrobras;4.86E+14;2023/07;159742769;0;159742769;7790983;0;7790983;12730848;0;Petrobras 66 (P-66);UEP;684;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-84D-RJS;7LL84DRJS;TUPI;Petrobras;4.86E+14;2023/07;214429599;0;214429599;7577142;0;7577142;12381421;940058;FPSO CIDADE DE MARICÁ;UEP;685;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
Rio de Janeiro;Santos;7-LL-59-RJS;7LL59RJS;TUPI;Petrobras;4.86E+14;2023/07;142196293;0;142196293;6536529;0;6536529;10681008;8924183;FPSO CIDADE DE SAQUAREMA;UEP;519;2023/02;Tupi;30.7;< 270ºC;0.352;270ºC a 458ºC;0.257;> 458ºC;0.391;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;04/09/2023 02:36
